user_id,user_type,date,category,amount,payment
Aarav Sharma,Freelancer,2026-03-25 12:26:03.185480,Income,3817.8,UPI
James Thomas,Freelancer,2026-05-09 12:26:03.185486,Income,4625.9,Cash
Mia White,Freelancer,2026-03-23 12:26:03.185492,Bills,-765.63,UPI
Sophia Brown,Freelancer,2026-03-24 12:26:03.185498,Shopping,-1738.94,UPI
James Thomas,Freelancer,2026-02-18 12:26:03.185504,Entertainment,-7378.98,Card
Olivia Martinez,Freelancer,2026-02-17 12:26:03.185510,Travel,-3945.96,UPI
Liam Johnson,Freelancer,2026-03-27 12:26:03.185516,Entertainment,-746.21,UPI
Amelia Lewis,Freelancer,2026-03-19 12:26:03.185524,Entertainment,-5944.25,UPI
Sophia Brown,Freelancer,2026-04-10 12:26:03.185530,Food,-3194.36,Cash
Mia White,Freelancer,2026-05-02 12:26:03.185536,Food,-4601.87,UPI
Alexander Lee,Freelancer,2026-03-02 12:26:03.185542,Shopping,-6194.87,UPI
Emma Wilson,Freelancer,2026-03-26 12:26:03.185548,Shopping,-7810.64,Cash
Grace Scott,Freelancer,2026-05-04 12:26:03.185554,Shopping,-7454.98,UPI
Benjamin Clark,Freelancer,2026-02-26 12:26:03.185560,Food,-4151.47,Card
Olivia Martinez,Freelancer,2026-05-13 12:26:03.185566,Bills,-5190.3,Cash
Daniel Walker,Freelancer,2026-05-14 12:26:03.185572,Shopping,-3017.86,UPI
James Thomas,Freelancer,2026-02-11 12:26:03.185578,Food,-5748.49,Cash
James Thomas,Freelancer,2026-03-26 12:26:03.185584,Bills,-6511.4,UPI
Henry King,Freelancer,2026-02-06 12:26:03.185590,Shopping,-7408.46,Cash
Mia White,Freelancer,2026-04-21 12:26:03.185596,Food,-4861.51,Cash
James Thomas,Freelancer,2026-03-11 12:26:03.185602,Entertainment,-3680.03,Card
Liam Johnson,Freelancer,2026-02-26 12:26:03.185608,Shopping,-7508.12,Card
Emma Wilson,Freelancer,2026-04-07 12:26:03.185614,Food,-3409.59,UPI
Olivia Martinez,Freelancer,2026-01-26 12:26:03.185620,Food,-2058.5,Card
Olivia Martinez,Freelancer,2026-02-17 12:26:03.185626,Entertainment,-4330.52,Cash
Emma Wilson,Freelancer,2026-04-11 12:26:03.185635,Bills,-5181.97,UPI
James Thomas,Freelancer,2026-04-07 12:26:03.185641,Travel,-7054.11,Cash
Ethan Taylor,Freelancer,2026-04-23 12:26:03.185647,Travel,-2832.07,UPI
Emma Wilson,Freelancer,2026-02-06 12:26:03.185654,Income,7305.92,Card
James Thomas,Freelancer,2026-04-05 12:26:03.185660,Income,210.96,UPI
Grace Scott,Freelancer,2026-01-17 12:26:03.185666,Income,1750.59,Card
Amelia Lewis,Freelancer,2026-01-27 12:26:03.185672,Entertainment,-3060.47,Cash
Charlotte Harris,Freelancer,2026-03-25 12:26:03.185679,Shopping,-4807.96,Cash
Henry King,Freelancer,2026-02-12 12:26:03.185684,Entertainment,-2310.29,Card
Noah Davis,Freelancer,2026-05-09 12:26:03.185690,Food,-6115.46,Card
Matthew Allen,Freelancer,2026-02-24 12:26:03.185697,Entertainment,-2117.43,Card
Daniel Walker,Freelancer,2026-02-17 12:26:03.185704,Travel,-2502.26,UPI
Mia White,Freelancer,2026-01-30 12:26:03.185715,Bills,-4431.27,Cash
Mia White,Freelancer,2026-02-04 12:26:03.185722,Shopping,-4518.65,Card
Ethan Taylor,Freelancer,2026-04-04 12:26:03.185728,Income,516.98,Cash
Alexander Lee,Freelancer,2026-05-13 12:26:03.185734,Income,2413.13,Cash
James Thomas,Freelancer,2026-05-14 12:26:03.185740,Travel,-1078.74,Cash
Grace Scott,Freelancer,2026-01-20 12:26:03.185746,Income,7711.51,Card
Noah Davis,Freelancer,2026-02-02 12:26:03.185752,Income,335.34,Card
Amelia Lewis,Freelancer,2026-02-24 12:26:03.185758,Income,282.91,Card
James Thomas,Freelancer,2026-04-02 12:26:03.185764,Shopping,-3165.89,Card
Liam Johnson,Freelancer,2026-05-11 12:26:03.185770,Income,4386.73,Card
Benjamin Clark,Freelancer,2026-05-12 12:26:03.185777,Income,1889.29,UPI
Harper Hall,Freelancer,2026-04-18 12:26:03.185784,Income,6472.27,Cash
Evelyn Young,Freelancer,2026-01-27 12:26:03.185790,Entertainment,-4171.43,Cash
Emma Wilson,Freelancer,2026-03-17 12:26:03.185796,Entertainment,-3495.21,Cash
Olivia Martinez,Freelancer,2026-01-21 12:26:03.185802,Entertainment,-2348.64,UPI
Noah Davis,Freelancer,2026-03-08 12:26:03.185808,Bills,-5785.62,Card
Grace Scott,Freelancer,2026-03-14 12:26:03.185814,Shopping,-4517.65,Cash
Aarav Sharma,Freelancer,2026-02-26 12:26:03.185820,Bills,-705.53,Card
James Thomas,Freelancer,2026-01-24 12:26:03.185827,Entertainment,-7709.5,Card
Evelyn Young,Freelancer,2026-03-20 12:26:03.185835,Food,-7962.46,Cash
Emma Wilson,Freelancer,2026-03-17 12:26:03.185841,Shopping,-5513.03,UPI
Daniel Walker,Freelancer,2026-02-28 12:26:03.185847,Food,-7253.34,UPI
Matthew Allen,Freelancer,2026-03-16 12:26:03.185853,Shopping,-5133.24,Card
Emma Wilson,Freelancer,2026-01-23 12:26:03.185859,Income,3324.82,UPI
Grace Scott,Freelancer,2026-04-19 12:26:03.185865,Shopping,-7004.2,Cash
Benjamin Clark,Freelancer,2026-05-02 12:26:03.185871,Bills,-3766.65,UPI
Olivia Martinez,Freelancer,2026-04-06 12:26:03.185885,Food,-5521.85,Card
Charlotte Harris,Freelancer,2026-03-28 12:26:03.185899,Entertainment,-5588.38,Cash
Daniel Walker,Freelancer,2026-04-08 12:26:03.185911,Travel,-3873.37,Card
Isabella Anderson,Freelancer,2026-03-07 12:26:03.185924,Bills,-3180.38,Card
Noah Davis,Freelancer,2026-03-07 12:26:03.185944,Food,-5057.9,Cash
Matthew Allen,Freelancer,2026-04-15 12:26:03.185960,Entertainment,-6497.34,UPI
Isabella Anderson,Freelancer,2026-05-10 12:26:03.185975,Income,2476.19,UPI
Ethan Taylor,Freelancer,2026-05-06 12:26:03.185989,Entertainment,-5865.78,UPI
Alexander Lee,Freelancer,2026-03-12 12:26:03.186009,Food,-1485.27,Cash
Daniel Walker,Freelancer,2026-02-17 12:26:03.186022,Income,1203.11,Card
Mia White,Freelancer,2026-03-11 12:26:03.186036,Travel,-1781.52,Cash
Daniel Walker,Freelancer,2026-02-08 12:26:03.186049,Travel,-1344.01,Card
Grace Scott,Freelancer,2026-03-20 12:26:03.186062,Food,-7053.71,Card
Mia White,Freelancer,2026-02-22 12:26:03.186075,Travel,-7685.67,Card
Charlotte Harris,Freelancer,2026-03-08 12:26:03.186089,Shopping,-7178.13,Cash
Emma Wilson,Freelancer,2026-03-06 12:26:03.186104,Entertainment,-4525.81,Card
Grace Scott,Freelancer,2026-03-06 12:26:03.186118,Shopping,-7255.49,Card
Benjamin Clark,Freelancer,2026-03-06 12:26:03.186131,Entertainment,-7512.77,Card
Matthew Allen,Freelancer,2026-02-28 12:26:03.186138,Income,2496.3,Card
Amelia Lewis,Freelancer,2026-03-05 12:26:03.186145,Bills,-4012.58,Cash
Matthew Allen,Freelancer,2026-04-02 12:26:03.186151,Food,-7469.39,UPI
Ethan Taylor,Freelancer,2026-01-28 12:26:03.186157,Income,5001.45,Card
Sophia Brown,Freelancer,2026-03-20 12:26:03.186164,Shopping,-7739.42,Card
Amelia Lewis,Freelancer,2026-02-05 12:26:03.186170,Shopping,-945.95,Cash
Liam Johnson,Freelancer,2026-03-23 12:26:03.186176,Entertainment,-7625.82,UPI
Daniel Walker,Freelancer,2026-01-27 12:26:03.186182,Food,-912.82,UPI
Charlotte Harris,Freelancer,2026-04-20 12:26:03.186189,Bills,-2131.43,Card
Harper Hall,Freelancer,2026-01-31 12:26:03.186195,Bills,-3397.68,UPI
Grace Scott,Freelancer,2026-04-30 12:26:03.186201,Shopping,-6687.59,UPI
Henry King,Freelancer,2026-04-06 12:26:03.186207,Bills,-2200.16,Cash
Sophia Brown,Freelancer,2026-04-03 12:26:03.186213,Bills,-5395.03,UPI
Aarav Sharma,Freelancer,2026-02-21 12:26:03.186231,Bills,-2170.76,UPI
Harper Hall,Freelancer,2026-05-04 12:26:03.186238,Bills,-3598.73,Card
Matthew Allen,Freelancer,2026-02-04 12:26:03.186244,Bills,-6972.06,UPI
Olivia Martinez,Freelancer,2026-02-08 12:26:03.186250,Bills,-3325.28,Card
Liam Johnson,Freelancer,2026-03-06 12:26:03.186257,Shopping,-3338.95,UPI
Amelia Lewis,Freelancer,2026-05-09 12:26:03.186263,Income,5955.97,Card
Matthew Allen,Freelancer,2026-01-18 12:26:03.186269,Income,5855.12,Cash
Benjamin Clark,Freelancer,2026-03-01 12:26:03.186287,Entertainment,-7095.09,Card
Grace Scott,Freelancer,2026-02-19 12:26:03.186296,Food,-1825.06,Card
Olivia Martinez,Freelancer,2026-04-02 12:26:03.186302,Bills,-6174.63,UPI
Mia White,Freelancer,2026-04-22 12:26:03.186308,Travel,-6464.85,UPI
Olivia Martinez,Freelancer,2026-04-28 12:26:03.186315,Shopping,-3613.75,Cash
James Thomas,Freelancer,2026-04-22 12:26:03.186321,Food,-299.87,Cash
Aarav Sharma,Freelancer,2026-03-03 12:26:03.186327,Food,-5596.69,Cash
Liam Johnson,Freelancer,2026-05-17 12:26:03.186333,Bills,-5422.87,Cash
Ethan Taylor,Freelancer,2026-03-15 12:26:03.186339,Travel,-6752.59,UPI
Alexander Lee,Freelancer,2026-01-22 12:26:03.186348,Food,-7387.62,Cash
Noah Davis,Freelancer,2026-02-03 12:26:03.186354,Travel,-4822.53,UPI
Ethan Taylor,Freelancer,2026-04-23 12:26:03.186361,Entertainment,-5128.98,UPI
Daniel Walker,Freelancer,2026-01-23 12:26:03.186367,Entertainment,-1983.24,UPI
Henry King,Freelancer,2026-04-18 12:26:03.186373,Bills,-4172.67,Card
Sophia Brown,Freelancer,2026-05-04 12:26:03.186379,Food,-4166.6,Card
Charlotte Harris,Freelancer,2026-03-15 12:26:03.186385,Bills,-442.01,UPI
Olivia Martinez,Freelancer,2026-03-24 12:26:03.186391,Income,385.32,Cash
Henry King,Freelancer,2026-04-27 12:26:03.186397,Bills,-3911.84,Card
Benjamin Clark,Freelancer,2026-03-27 12:26:03.186404,Travel,-6791.82,Card
Daniel Walker,Freelancer,2026-02-23 12:26:03.186410,Food,-2844.65,Cash
Amelia Lewis,Freelancer,2026-02-18 12:26:03.186416,Bills,-6470.2,Card
Harper Hall,Freelancer,2026-02-15 12:26:03.186423,Entertainment,-5941.42,UPI
Henry King,Freelancer,2026-04-10 12:26:03.186430,Entertainment,-3991.45,UPI
Evelyn Young,Freelancer,2026-05-15 12:26:03.186436,Shopping,-2468.67,Card
Daniel Walker,Freelancer,2026-04-26 12:26:03.186442,Entertainment,-5961.01,Cash
Daniel Walker,Freelancer,2026-05-07 12:26:03.186448,Bills,-1369.54,UPI
Evelyn Young,Freelancer,2026-02-17 12:26:03.186454,Food,-3351.13,Cash
Alexander Lee,Freelancer,2026-01-18 12:26:03.186461,Income,1794.86,Cash
Emma Wilson,Freelancer,2026-01-18 12:26:03.186467,Income,1393.91,Card
James Thomas,Freelancer,2026-04-21 12:26:03.186473,Shopping,-4340.69,Cash
Amelia Lewis,Freelancer,2026-02-21 12:26:03.186479,Shopping,-7911.56,Card
Daniel Walker,Freelancer,2026-04-07 12:26:03.186486,Food,-397.53,Cash
Noah Davis,Freelancer,2026-05-04 12:26:03.186492,Travel,-6584.7,Cash
Daniel Walker,Freelancer,2026-05-12 12:26:03.186498,Bills,-5982.67,Card
Aarav Sharma,Freelancer,2026-05-02 12:26:03.186513,Shopping,-4662.64,UPI
Daniel Walker,Freelancer,2026-01-19 12:26:03.186519,Entertainment,-4164.46,UPI
Evelyn Young,Freelancer,2026-03-08 12:26:03.186525,Shopping,-6309.2,UPI
Henry King,Freelancer,2026-05-05 12:26:03.186531,Income,7589.71,Card
Liam Johnson,Freelancer,2026-01-29 12:26:03.186537,Travel,-1672.74,Card
Aarav Sharma,Freelancer,2026-02-14 12:26:03.186543,Travel,-2976.19,UPI
Daniel Walker,Freelancer,2026-01-17 12:26:03.186549,Food,-4753.42,Cash
Henry King,Freelancer,2026-03-30 12:26:03.186555,Shopping,-3074.51,Card
Liam Johnson,Freelancer,2026-03-13 12:26:03.186561,Shopping,-2898.1,Cash
Benjamin Clark,Freelancer,2026-05-01 12:26:03.186567,Food,-3168.94,UPI
Amelia Lewis,Freelancer,2026-05-03 12:26:03.186573,Shopping,-3630.25,UPI
Henry King,Freelancer,2026-03-28 12:26:03.186579,Income,6050.82,UPI
Emma Wilson,Freelancer,2026-04-06 12:26:03.186585,Travel,-3894.15,UPI
James Thomas,Freelancer,2026-01-17 12:26:03.186591,Bills,-264.92,UPI
Evelyn Young,Freelancer,2026-03-18 12:26:03.186597,Shopping,-1848.41,Cash
Noah Davis,Freelancer,2026-02-04 12:26:03.186603,Entertainment,-1732.57,UPI
Harper Hall,Freelancer,2026-01-17 12:26:03.186609,Income,4145.12,UPI
James Thomas,Freelancer,2026-01-29 12:26:03.186618,Food,-4932.95,Cash
Harper Hall,Freelancer,2026-01-25 12:26:03.186626,Shopping,-2150.91,Cash
Daniel Walker,Freelancer,2026-01-20 12:26:03.186632,Shopping,-603.28,Card
Noah Davis,Freelancer,2026-04-25 12:26:03.186638,Travel,-4722.0,Cash
Isabella Anderson,Freelancer,2026-03-21 12:26:03.186645,Entertainment,-686.56,UPI
Alexander Lee,Freelancer,2026-03-05 12:26:03.186651,Travel,-2132.34,Card
Aarav Sharma,Freelancer,2026-02-22 12:26:03.186657,Income,5450.04,Cash
Henry King,Freelancer,2026-04-22 12:26:03.186663,Shopping,-3614.32,Card
Daniel Walker,Freelancer,2026-03-06 12:26:03.186669,Food,-653.13,Cash
Isabella Anderson,Freelancer,2026-02-26 12:26:03.186675,Bills,-6722.65,Card
Amelia Lewis,Freelancer,2026-05-12 12:26:03.186682,Bills,-235.31,UPI
Olivia Martinez,Freelancer,2026-03-18 12:26:03.186688,Shopping,-6383.31,Card
Charlotte Harris,Freelancer,2026-04-03 12:26:03.186695,Entertainment,-4413.37,Card
Olivia Martinez,Freelancer,2026-04-30 12:26:03.186706,Shopping,-2140.54,Cash
Alexander Lee,Freelancer,2026-02-06 12:26:03.186712,Entertainment,-4336.45,UPI
Liam Johnson,Freelancer,2026-03-01 12:26:03.186719,Shopping,-3806.86,Cash
Harper Hall,Freelancer,2026-01-26 12:26:03.186725,Entertainment,-6430.55,Card
Benjamin Clark,Freelancer,2026-04-02 12:26:03.186731,Entertainment,-2377.57,UPI
Grace Scott,Freelancer,2026-03-07 12:26:03.186737,Entertainment,-6474.39,Card
Charlotte Harris,Freelancer,2026-04-06 12:26:03.186743,Entertainment,-3283.63,Cash
Evelyn Young,Freelancer,2026-03-10 12:26:03.186749,Shopping,-4699.85,Card
Liam Johnson,Freelancer,2026-04-11 12:26:03.186755,Entertainment,-7469.88,Card
Aarav Sharma,Freelancer,2026-01-29 12:26:03.186761,Travel,-3182.91,UPI
Henry King,Freelancer,2026-03-04 12:26:03.186767,Shopping,-1390.65,Cash
Mia White,Freelancer,2026-01-19 12:26:03.186773,Income,4503.16,UPI
Noah Davis,Freelancer,2026-03-22 12:26:03.186779,Income,2156.28,UPI
Grace Scott,Freelancer,2026-02-11 12:26:03.186786,Travel,-7184.88,Card
Henry King,Freelancer,2026-04-25 12:26:03.186792,Food,-1508.97,Card
Alexander Lee,Freelancer,2026-03-24 12:26:03.186798,Travel,-5829.33,Cash
Matthew Allen,Freelancer,2026-04-08 12:26:03.186804,Shopping,-5932.77,Card
Aarav Sharma,Freelancer,2026-03-01 12:26:03.186810,Income,7767.27,Card
Aarav Sharma,Freelancer,2026-03-14 12:26:03.186816,Shopping,-4767.36,Card
Sophia Brown,Freelancer,2026-03-23 12:26:03.186822,Shopping,-6563.12,UPI
Alexander Lee,Freelancer,2026-01-23 12:26:03.186828,Entertainment,-2808.36,UPI
Alexander Lee,Freelancer,2026-02-11 12:26:03.186835,Bills,-6707.31,UPI
Benjamin Clark,Freelancer,2026-01-23 12:26:03.186840,Shopping,-7518.48,Card
Olivia Martinez,Freelancer,2026-05-17 12:26:03.186847,Income,2428.53,Card
Alexander Lee,Freelancer,2026-04-30 12:26:03.186852,Shopping,-7538.82,UPI
Ethan Taylor,Freelancer,2026-05-17 12:26:03.186859,Travel,-2629.54,Cash
Henry King,Freelancer,2026-02-16 12:26:03.186864,Shopping,-7032.49,UPI
Aarav Sharma,Freelancer,2026-02-14 12:26:03.186870,Food,-3573.82,Card
Aarav Sharma,Freelancer,2026-02-06 12:26:03.186876,Entertainment,-3644.82,UPI
Henry King,Freelancer,2026-02-14 12:26:03.186882,Travel,-7760.17,UPI
Isabella Anderson,Freelancer,2026-04-26 12:26:03.186892,Bills,-3268.09,Card
Harper Hall,Freelancer,2026-04-12 12:26:03.186898,Travel,-4488.89,Cash
Harper Hall,Freelancer,2026-02-17 12:26:03.186904,Bills,-3963.68,Cash
Ethan Taylor,Freelancer,2026-03-30 12:26:03.186910,Travel,-4824.52,Card
Emma Wilson,Freelancer,2026-01-28 12:26:03.186918,Shopping,-1703.37,UPI
Benjamin Clark,Freelancer,2026-03-18 12:26:03.186925,Food,-3122.26,Cash
Isabella Anderson,Freelancer,2026-04-03 12:26:03.186930,Food,-3461.33,UPI
Alexander Lee,Freelancer,2026-03-08 12:26:03.186936,Food,-4333.36,Card
Evelyn Young,Freelancer,2026-04-25 12:26:03.186943,Entertainment,-6729.34,Cash
Matthew Allen,Freelancer,2026-04-26 12:26:03.186949,Travel,-1480.24,Card
Sophia Brown,Freelancer,2026-02-09 12:26:03.186955,Travel,-6969.75,Cash
Benjamin Clark,Freelancer,2026-03-30 12:26:03.186961,Entertainment,-6955.48,Card
Aarav Sharma,Freelancer,2026-03-06 12:26:03.186967,Food,-1065.37,UPI
Matthew Allen,Freelancer,2026-02-01 12:26:03.186973,Food,-375.41,Card
Aarav Sharma,Freelancer,2026-03-14 12:26:03.186979,Entertainment,-2411.94,Cash
Matthew Allen,Freelancer,2026-03-02 12:26:03.186985,Shopping,-3325.42,Cash
Liam Johnson,Freelancer,2026-04-17 12:26:03.186992,Travel,-5756.34,Cash
Benjamin Clark,Freelancer,2026-01-17 12:26:03.186998,Food,-1733.2,Card
Amelia Lewis,Freelancer,2026-03-18 12:26:03.187004,Income,2805.41,Card
Isabella Anderson,Freelancer,2026-04-18 12:26:03.187010,Travel,-4913.76,Cash
Alexander Lee,Freelancer,2026-02-13 12:26:03.187016,Travel,-1675.67,Cash
Mia White,Freelancer,2026-03-15 12:26:03.187022,Food,-6415.74,Card
Benjamin Clark,Freelancer,2026-02-23 12:26:03.187028,Food,-3278.84,Cash
Liam Johnson,Freelancer,2026-02-28 12:26:03.187034,Bills,-202.66,Cash
Daniel Walker,Freelancer,2026-03-06 12:26:03.187040,Income,2872.38,UPI
Amelia Lewis,Freelancer,2026-05-06 12:26:03.187046,Bills,-1397.88,Card
Grace Scott,Freelancer,2026-02-04 12:26:03.187052,Food,-7573.25,UPI
Benjamin Clark,Freelancer,2026-04-02 12:26:03.187058,Income,5340.72,Card
James Thomas,Freelancer,2026-03-08 12:26:03.187064,Food,-4633.4,UPI
Harper Hall,Freelancer,2026-03-13 12:26:03.187070,Entertainment,-6585.86,UPI
Emma Wilson,Freelancer,2026-04-15 12:26:03.187076,Travel,-3360.56,UPI
James Thomas,Freelancer,2026-02-26 12:26:03.187082,Travel,-5304.08,Card
Amelia Lewis,Freelancer,2026-04-20 12:26:03.187088,Shopping,-5656.12,Cash
Daniel Walker,Freelancer,2026-03-29 12:26:03.187097,Shopping,-3026.3,UPI
Aarav Sharma,Freelancer,2026-03-11 12:26:03.187104,Food,-3927.79,Cash
Olivia Martinez,Freelancer,2026-04-11 12:26:03.187110,Food,-260.57,Card
Henry King,Freelancer,2026-03-15 12:26:03.187116,Food,-4518.29,UPI
Grace Scott,Freelancer,2026-03-31 12:26:03.187122,Income,6546.45,UPI
Evelyn Young,Freelancer,2026-03-21 12:26:03.187128,Travel,-3868.39,Cash
Isabella Anderson,Freelancer,2026-05-17 12:26:03.187135,Income,7201.75,Card
Daniel Walker,Freelancer,2026-01-19 12:26:03.187141,Bills,-2516.54,Cash
Amelia Lewis,Freelancer,2026-03-16 12:26:03.187147,Food,-6337.42,Card
Evelyn Young,Freelancer,2026-02-01 12:26:03.187156,Bills,-409.25,UPI
Sophia Brown,Freelancer,2026-04-29 12:26:03.187162,Bills,-3195.96,UPI
Grace Scott,Freelancer,2026-04-17 12:26:03.187170,Food,-3497.25,UPI
Daniel Walker,Freelancer,2026-02-25 12:26:03.187176,Travel,-4579.23,UPI
Mia White,Freelancer,2026-03-23 12:26:03.187182,Shopping,-7445.17,UPI
Noah Davis,Freelancer,2026-03-02 12:26:03.187188,Shopping,-4365.09,Card
Henry King,Freelancer,2026-04-15 12:26:03.187194,Food,-3201.72,UPI
Liam Johnson,Freelancer,2026-01-23 12:26:03.187200,Income,5103.72,Card
Liam Johnson,Freelancer,2026-02-26 12:26:03.187206,Bills,-2647.66,Cash
Grace Scott,Freelancer,2026-03-29 12:26:03.187212,Shopping,-310.79,Card
Aarav Sharma,Freelancer,2026-02-07 12:26:03.187218,Entertainment,-1125.87,Card
Sophia Brown,Freelancer,2026-05-08 12:26:03.187224,Food,-4596.68,UPI
Charlotte Harris,Freelancer,2026-02-26 12:26:03.187230,Travel,-7342.87,UPI
Daniel Walker,Freelancer,2026-05-02 12:26:03.187236,Travel,-6644.75,Card
Aarav Sharma,Freelancer,2026-03-09 12:26:03.187242,Travel,-277.62,UPI
Noah Davis,Freelancer,2026-01-27 12:26:03.187248,Bills,-7698.26,Card
Evelyn Young,Freelancer,2026-05-08 12:26:03.187254,Travel,-3229.51,Cash
Aarav Sharma,Freelancer,2026-02-24 12:26:03.187260,Travel,-4071.63,Card
Evelyn Young,Freelancer,2026-02-03 12:26:03.187266,Travel,-7939.28,Cash
Sophia Brown,Freelancer,2026-04-26 12:26:03.187273,Income,7950.73,Cash
Matthew Allen,Freelancer,2026-02-09 12:26:03.187278,Bills,-5406.1,Cash
Harper Hall,Freelancer,2026-03-24 12:26:03.187285,Travel,-4902.96,Cash
Liam Johnson,Freelancer,2026-03-07 12:26:03.187291,Entertainment,-494.91,Card
Evelyn Young,Freelancer,2026-01-22 12:26:03.187296,Bills,-5664.95,Cash
Henry King,Freelancer,2026-04-21 12:26:03.187303,Entertainment,-5228.65,Card
Emma Wilson,Freelancer,2026-03-11 12:26:03.187309,Income,4006.47,UPI
Olivia Martinez,Freelancer,2026-04-29 12:26:03.187315,Entertainment,-4168.15,Cash
Charlotte Harris,Freelancer,2026-03-18 12:26:03.187321,Food,-4876.99,Cash
James Thomas,Freelancer,2026-05-12 12:26:03.187327,Travel,-3751.14,Cash
Isabella Anderson,Freelancer,2026-04-26 12:26:03.187333,Shopping,-7257.3,UPI
Daniel Walker,Freelancer,2026-05-08 12:26:03.187339,Income,7254.13,Card
Liam Johnson,Freelancer,2026-05-13 12:26:03.187345,Income,6986.25,UPI
Matthew Allen,Freelancer,2026-02-26 12:26:03.187351,Shopping,-6615.55,Cash
Sophia Brown,Freelancer,2026-03-30 12:26:03.187357,Food,-824.15,Card
Alexander Lee,Freelancer,2026-04-25 12:26:03.187363,Travel,-3431.34,Cash
Liam Johnson,Freelancer,2026-05-08 12:26:03.187369,Income,2560.01,UPI
Henry King,Freelancer,2026-05-13 12:26:03.187376,Income,3837.91,UPI
Harper Hall,Freelancer,2026-02-02 12:26:03.187386,Bills,-3188.29,Card
Grace Scott,Freelancer,2026-03-04 12:26:03.187393,Travel,-2778.5,UPI
Benjamin Clark,Freelancer,2026-02-09 12:26:03.187400,Income,7537.74,Cash
Evelyn Young,Freelancer,2026-04-19 12:26:03.187406,Entertainment,-3826.76,Card
Isabella Anderson,Freelancer,2026-04-11 12:26:03.187413,Food,-6944.16,Card
Aarav Sharma,Freelancer,2026-03-23 12:26:03.187425,Bills,-2707.22,Card
James Thomas,Freelancer,2026-02-05 12:26:03.187431,Income,941.7,UPI
Matthew Allen,Freelancer,2026-03-06 12:26:03.187437,Shopping,-2180.01,UPI
Grace Scott,Freelancer,2026-03-08 12:26:03.187443,Entertainment,-1209.83,Cash
James Thomas,Freelancer,2026-03-14 12:26:03.187449,Entertainment,-5396.93,UPI
Grace Scott,Freelancer,2026-03-09 12:26:03.187455,Food,-4676.57,UPI
Alexander Lee,Freelancer,2026-04-16 12:26:03.187462,Food,-7410.68,UPI
Alexander Lee,Freelancer,2026-01-24 12:26:03.187468,Shopping,-4443.59,Cash
Benjamin Clark,Freelancer,2026-05-11 12:26:03.187474,Entertainment,-2831.35,UPI
Noah Davis,Freelancer,2026-04-07 12:26:03.187480,Food,-3303.34,Cash
Henry King,Freelancer,2026-02-14 12:26:03.187486,Shopping,-6311.64,Card
Liam Johnson,Freelancer,2026-02-01 12:26:03.187492,Shopping,-2100.5,Cash
Benjamin Clark,Freelancer,2026-03-10 12:26:03.187498,Food,-7089.7,UPI
Benjamin Clark,Freelancer,2026-02-26 12:26:03.187506,Travel,-6497.86,Cash
Alexander Lee,Freelancer,2026-04-16 12:26:03.187512,Shopping,-328.23,UPI
Amelia Lewis,Freelancer,2026-04-07 12:26:03.187519,Shopping,-7500.32,UPI
Noah Davis,Freelancer,2026-04-04 12:26:03.187525,Travel,-950.25,Cash
Mia White,Freelancer,2026-03-13 12:26:03.187531,Travel,-7061.76,Cash
Evelyn Young,Freelancer,2026-03-24 12:26:03.187537,Bills,-4595.96,Cash
Aarav Sharma,Freelancer,2026-03-29 12:26:03.187543,Food,-203.37,Card
Liam Johnson,Freelancer,2026-02-21 12:26:03.187549,Travel,-7516.9,Card
Daniel Walker,Freelancer,2026-01-29 12:26:03.187555,Bills,-3055.43,Card
Isabella Anderson,Freelancer,2026-03-22 12:26:03.187562,Shopping,-3731.07,Cash
Henry King,Freelancer,2026-04-15 12:26:03.187568,Shopping,-2482.37,UPI
Matthew Allen,Freelancer,2026-04-02 12:26:03.187574,Income,7641.5,Cash
Sophia Brown,Freelancer,2026-04-27 12:26:03.187580,Entertainment,-1056.4,Card
Charlotte Harris,Freelancer,2026-04-25 12:26:03.187586,Bills,-5927.71,Cash
Grace Scott,Freelancer,2026-03-03 12:26:03.187592,Travel,-2997.98,Cash
Aarav Sharma,Freelancer,2026-04-10 12:26:03.187598,Income,1777.83,Card
Emma Wilson,Freelancer,2026-04-28 12:26:03.187604,Travel,-4752.54,Cash
Isabella Anderson,Freelancer,2026-03-28 12:26:03.187610,Shopping,-353.79,Card
Sophia Brown,Freelancer,2026-04-02 12:26:03.187616,Income,2939.3,Card
Emma Wilson,Freelancer,2026-03-11 12:26:03.187622,Bills,-4800.0,Card
Grace Scott,Freelancer,2026-01-21 12:26:03.187628,Income,4270.36,Card
Charlotte Harris,Freelancer,2026-05-03 12:26:03.187634,Shopping,-776.38,UPI
Grace Scott,Freelancer,2026-05-01 12:26:03.187640,Entertainment,-6251.87,UPI
Matthew Allen,Freelancer,2026-03-09 12:26:03.187646,Entertainment,-7145.39,UPI
Matthew Allen,Freelancer,2026-02-10 12:26:03.187652,Bills,-7830.3,Card
Noah Davis,Freelancer,2026-01-27 12:26:03.187658,Entertainment,-4186.21,Card
Benjamin Clark,Freelancer,2026-02-01 12:26:03.187667,Bills,-2583.09,Card
Sophia Brown,Freelancer,2026-05-11 12:26:03.187677,Travel,-1562.37,UPI
Ethan Taylor,Freelancer,2026-01-23 12:26:03.187688,Bills,-7278.54,UPI
Emma Wilson,Freelancer,2026-01-25 12:26:03.187699,Travel,-4317.49,Card
